celltype_HCA_fine,source_study,source_doi,author_label,n_cells
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,uSMC,832
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS3,607
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS1,508
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-MYH11_CDKN1A+,65
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,C7-Fibroblast,19
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-STEAP4,17
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Tissue-resident-vascular-progenitor,15
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,eS-proliferative,15
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Myoepithelial,2
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,EndoMT,1
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Fibrocytes,1
Mesen_EndoStromalFib_lSec,celltype_Ulrich2024,10.1073/pnas.2404775121,RUNX3+_Fibroblast,1
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,dS,6820
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,eS,907
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,PV STEAP4,60
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Fibroblast C7,34
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Other,26
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,uSMC,12
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,3
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Endothelial ACKR1,2
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Glandular,1
Mesen_EndoStromalFib_mSec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lumenal,1
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_mid,6954
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_early,806
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal,737
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_late,186
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",sHormones,34
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_2,22
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_MMPs,20
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Myeloid,9
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_cycling,5
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",uSMCs,4
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",HOXA13,3
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",mPV,3
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Fibroblast_basalis,2
Mesen_EndoStromalFib_mSec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_1b,2
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS2,4575
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS3,2790
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS1,1214
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,uSMC,436
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,C7-Fibroblast,106
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-MYH11_CDKN1A+,104
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-STEAP4,24
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Tissue-resident-vascular-progenitor,23
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,eS-proliferative,23
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,EndoMT,5
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Myoepithelial,5
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Fibrocytes,3
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-MYH11_CDKN1A-,2
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,Hematopoietic-progenitor,1
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,MUC16+_Gland_sec,1
Mesen_EndoStromalFib_mSec,celltype_Ulrich2024,10.1073/pnas.2404775121,RUNX3+_Fibroblast,1
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,dS,471
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,eS,129
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Other,15
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,uSMC,14
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,PV STEAP4,3
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Fibroblast C7,2
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,1
Mesen_EndoStromalFib_nEMC,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Myeloid,1
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_mid,330
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal,269
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_late,165
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_MMPs,80
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_early,47
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",sHormones,6
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Myeloid,3
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_cycling,3
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_2,2
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",uSMCs,2
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_1a,1
Mesen_EndoStromalFib_nEMC,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_1b,1
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,dS3,359
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,dS2,353
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,uSMC,112
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,dS1,39
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,C7-Fibroblast,7
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-MYH11_CDKN1A+,4
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,eS-proliferative,3
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,EndoMT,1
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,Fibrocytes,1
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,Myoepithelial,1
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-MYH11_CDKN1A-,1
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-STEAP4,1
Mesen_EndoStromalFib_nEMC,celltype_Ulrich2024,10.1073/pnas.2404775121,Tissue-resident-vascular-progenitor,1
Mesen_EndoStromalFib_nEMC_Cyc,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,eS,71
Mesen_EndoStromalFib_nEMC_Cyc,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,dS,57
Mesen_EndoStromalFib_nEMC_Cyc,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Fibroblast C7,3
Mesen_EndoStromalFib_nEMC_Cyc,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,PV STEAP4,2
Mesen_EndoStromalFib_nEMC_Cyc,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,uSMC,2
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal,371
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_mid,37
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_early,24
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",sHormones,8
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_2,6
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_cycling,5
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_late,4
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_MMPs,2
Mesen_EndoStromalFib_nEMC_Cyc,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Fibroblast_basalis,1
Mesen_EndoStromalFib_nEMC_Cyc,celltype_Ulrich2024,10.1073/pnas.2404775121,dS3,116
Mesen_EndoStromalFib_nEMC_Cyc,celltype_Ulrich2024,10.1073/pnas.2404775121,dS2,48
Mesen_EndoStromalFib_nEMC_Cyc,celltype_Ulrich2024,10.1073/pnas.2404775121,uSMC,11
Mesen_EndoStromalFib_nEMC_Cyc,celltype_Ulrich2024,10.1073/pnas.2404775121,C7-Fibroblast,6
Mesen_EndoStromalFib_nEMC_Cyc,celltype_Ulrich2024,10.1073/pnas.2404775121,eS-proliferative,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,dS,6949
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,eS,453
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,uSMC,53
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Fibroblast C7,12
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,12
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Other,5
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,PV STEAP4,3
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Myeloid,2
Mesen_EndoStromalFib_nEMC_Sec,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Endothelial ACKR1,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_mid,7242
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_late,463
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dStromal_early,375
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal,322
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",sHormones,17
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_MMPs,9
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Myeloid,6
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",eStromal_cycling,5
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",dHormones,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_1b,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",ePV_2,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS2,4660
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS3,1905
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,uSMC,1105
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,dS1,540
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-MYH11_CDKN1A+,49
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,C7-Fibroblast,21
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,Tissue-resident-vascular-progenitor,19
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,eS-proliferative,6
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,PV-STEAP4,2
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,EndoMT,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,Fibrocytes,1
Mesen_EndoStromalFib_nEMC_Sec,celltype_Ulrich2024,10.1073/pnas.2404775121,Myoepithelial,1
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Mesenchymal_GATA2,6189
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Oi,147
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,PV,75
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,SMCs,9
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_I,3
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Gi,2
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,2
Mesen_EpoophronFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Epithelial,1
Mesen_EpoophronFib_Fetal,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Interstitial,13
Mesen_EpoophronFib_Fetal,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Perivascular,6
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Epoophron Mese,7069
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Wolffian/Mesonephros Mese,325
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Lig,273
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Pre-Perivascular,212
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus Lig,54
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Mese,33
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Cervix/Vagina Lig,18
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Glans,16
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Perivascular,16
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Wolffian/Mesonephros Lig,11
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Cervix/Upper Vagina SmMu,4
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Urogenital Sinus Lig,4
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus SmMu,4
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian SmMu,2
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Lower Vagina Mese,2
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Vas Deferens Mese,2
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Cervix Mese,1
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Corpus Cavernosum,1
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Lower Urogenital Sinus Mese,1
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Lower Vagina Epi,1
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Upper Urogenital Sinus Mese,1
Mesen_EpoophronFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus Mese,1
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Epoophon_mesen_Fetal,3968
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),RepTract_prePV_Fetal,1196
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_lig_Fetal,478
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Fetal,117
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_mesen_Fetal,55
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Medulla,22
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_InnCor,20
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),PV_Fetal,15
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),FibC3,10
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_OutCor,7
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_SMCs_Fetal,2
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),SMCs,2
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),preGranulosa_I_Fetal,2
Mesen_EpoophronFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Epithelial,1
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Mesenchymal_GATA2,8950
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Oi,39
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,CoelEpi_GATA2,11
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_I,8
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Epithelial,6
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,SMCs,6
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,PV,5
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Gi,4
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,CoelEpi_LHX9,1
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,1
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Neural,1
Mesen_FallopianFib_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_IIa,1
Mesen_FallopianFib_Fetal,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Interstitial,9
Mesen_FallopianFib_Fetal,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Extragonadal_CE,1
Mesen_FallopianFib_Fetal,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Mesonephric_mesenchymal,1
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Mese,27801
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Lig,4193
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus Mese,678
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Perivascular,305
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Müllerian Mese,189
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian SmMu,152
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Wolffian/Mesonephros Mese,45
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Epoophron Mese,38
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Glans,37
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Vas Deferens Mese,22
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus Lig,15
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Coelomic Epi,12
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Urogenital Sinus Lig,11
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Cervix Mese,8
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Epi,8
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Pre-Perivascular,8
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus SmMu,5
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Immune,3
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Cervix/Upper Vagina SmMu,2
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Endothelial,2
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Lower Urogenital Sinus Mese,2
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Upper Urogenital Sinus Mese,2
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Cervix/Vagina Lig,1
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Corpus Spongiosum,1
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Labio-Scrotal Swelling,1
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Prepuce,1
Mesen_FallopianFib_Fetal,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus/Cervix Epi,1
Mesen_FallopianFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_mesen_Fetal,6158
Mesen_FallopianFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_lig_Fetal,159
Mesen_FallopianFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Epoophon_mesen_Fetal,24
Mesen_FallopianFib_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Fetal,11
